Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Name,Daily_Return,Volatility_20d
1993-01-29 00:00:00-05:00,24.330334035295508,24.330334035295508,24.209287597308965,24.31304168701172,1003200,0.0,0.0,0.0,SPY,S&P 500 ETF,,
1993-02-01 00:00:00-05:00,24.330323219299316,24.48595428466797,24.330323219299316,24.48595428466797,480500,0.0,0.0,0.0,SPY,S&P 500 ETF,0.007111927823848729,
1993-02-02 00:00:00-05:00,24.468678110833736,24.55513987094269,24.416801054768364,24.5378475189209,201300,0.0,0.0,0.0,SPY,S&P 500 ETF,0.002119306180581315,
1993-02-03 00:00:00-05:00,24.57241976776549,24.814512573359238,24.555127424508793,24.79722023010254,529400,0.0,0.0,0.0,SPY,S&P 500 ETF,0.010570312289276407,
1993-02-04 00:00:00-05:00,24.88368193043603,24.952851303418477,24.607004438506234,24.90097427368164,531500,0.0,0.0,0.0,SPY,S&P 500 ETF,0.004184099774746208,
1993-02-05 00:00:00-05:00,24.883676528930668,24.935553547406546,24.745337812994986,24.883676528930664,492100,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.0006946613638831867,
1993-02-08 00:00:00-05:00,24.883676528930668,24.970138226390468,24.849091849946745,24.883676528930664,596100,0.0,0.0,0.0,SPY,S&P 500 ETF,0.0,
1993-02-09 00:00:00-05:00,24.7972218384686,24.7972218384686,24.65888308344228,24.71076011657715,122100,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.006948989718319032,
1993-02-10 00:00:00-05:00,24.710763283495634,24.76264032327904,24.641593897117758,24.74534797668457,379600,0.0,0.0,0.0,SPY,S&P 500 ETF,0.0013997084648245117,
1993-02-11 00:00:00-05:00,24.779936112681085,24.970151951647935,24.779936112681085,24.866397857666016,19500,0.0,0.0,0.0,SPY,S&P 500 ETF,0.004891823751902891,
1993-02-12 00:00:00-05:00,24.831809094007316,24.831809094007316,24.676177978515625,24.676177978515625,42500,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.007649675688421009,
1993-02-16 00:00:00-05:00,24.607004896502627,24.607004896502627,24.01906521520882,24.05364990234375,374800,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.025227896990931087,
1993-02-17 00:00:00-05:00,24.05364640599532,24.08823108810315,23.949892359671832,24.036354064941406,210900,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.0007190525127189762,
1993-02-18 00:00:00-05:00,24.313035705434583,24.313035705434583,23.690511320373666,24.019065856933594,378100,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.0007192525106387571,
1993-02-19 00:00:00-05:00,24.019058554552206,24.105520248413086,23.984473877007854,24.105520248413086,34900,0.0,0.0,0.0,SPY,S&P 500 ETF,0.0035994069042670773,
1993-02-22 00:00:00-05:00,24.174705178163325,24.226582227901872,24.105535778511925,24.191997528076172,513600,0.0,0.0,0.0,SPY,S&P 500 ETF,0.00358744713957293,
1993-02-23 00:00:00-05:00,24.261148114402236,24.27844045090573,24.053640076360306,24.174686431884766,373700,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.0007155711789121888,
1993-02-24 00:00:00-05:00,24.19198449452718,24.48595428466797,24.19198449452718,24.48595428466797,26300,0.0,0.0,0.0,SPY,S&P 500 ETF,0.012875776224036573,
1993-02-25 00:00:00-05:00,24.468678110833736,24.55513987094269,24.416801054768364,24.5378475189209,44500,0.0,0.0,0.0,SPY,S&P 500 ETF,0.002119306180581315,
1993-02-26 00:00:00-05:00,24.589723915889344,24.589723915889344,24.451385103423018,24.572431564331055,66200,0.0,0.0,0.0,SPY,S&P 500 ETF,0.00140941642837622,
1993-03-01 00:00:00-05:00,24.658892726427077,24.658892726427077,24.468676863881004,24.50326156616211,66500,0.0,0.0,0.0,SPY,S&P 500 ETF,-0.002814943160503125,0.007806822313307415
