Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Name,Daily_Return,Volatility_20d
1990-01-02 00:00:00-06:00,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,0,0.0,0.0,^VIX,Volatility Index,,
1990-01-03 00:00:00-06:00,18.190000534057617,18.190000534057617,18.190000534057617,18.190000534057617,0,0.0,0.0,^VIX,Volatility Index,0.05510445333827496,
1990-01-04 00:00:00-06:00,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,0,0.0,0.0,^VIX,Volatility Index,0.056624450195500664,
1990-01-05 00:00:00-06:00,20.110000610351562,20.110000610351562,20.110000610351562,20.110000610351562,0,0.0,0.0,^VIX,Volatility Index,0.046306000457485785,
1990-01-08 00:00:00-06:00,20.260000228881836,20.260000228881836,20.260000228881836,20.260000228881836,0,0.0,0.0,^VIX,Volatility Index,0.00745895643847283,
1990-01-09 00:00:00-06:00,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0,0.0,0.0,^VIX,Volatility Index,0.0957552079042936,
1990-01-10 00:00:00-06:00,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0,0.0,0.0,^VIX,Volatility Index,0.010810800129287257,
1990-01-11 00:00:00-06:00,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,0,0.0,0.0,^VIX,Volatility Index,-0.10650629412284196,
1990-01-12 00:00:00-06:00,24.639999389648438,24.639999389648438,24.639999389648438,24.639999389648438,0,0.0,0.0,^VIX,Volatility Index,0.22892769711949446,
1990-01-15 00:00:00-06:00,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789,0,0.0,0.0,^VIX,Volatility Index,0.06899353916598083,
1990-01-16 00:00:00-06:00,24.18000030517578,24.18000030517578,24.18000030517578,24.18000030517578,0,0.0,0.0,^VIX,Volatility Index,-0.08200454954059255,
1990-01-17 00:00:00-06:00,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,0,0.0,0.0,^VIX,Volatility Index,-0.0008271487804485389,
1990-01-18 00:00:00-06:00,24.34000015258789,24.34000015258789,24.34000015258789,24.34000015258789,0,0.0,0.0,^VIX,Volatility Index,0.007450343804330073,
1990-01-19 00:00:00-06:00,22.5,22.5,22.5,22.5,0,0.0,0.0,^VIX,Volatility Index,-0.0755957329931346,
1990-01-22 00:00:00-06:00,26.700000762939453,26.700000762939453,26.700000762939453,26.700000762939453,0,0.0,0.0,^VIX,Volatility Index,0.18666670057508683,
1990-01-23 00:00:00-06:00,24.719999313354492,24.719999313354492,24.719999313354492,24.719999313354492,0,0.0,0.0,^VIX,Volatility Index,-0.0741573555433479,
1990-01-24 00:00:00-06:00,25.389999389648438,25.389999389648438,25.389999389648438,25.389999389648438,0,0.0,0.0,^VIX,Volatility Index,0.02710356370972833,
1990-01-25 00:00:00-06:00,25.6299991607666,25.6299991607666,25.6299991607666,25.6299991607666,0,0.0,0.0,^VIX,Volatility Index,0.009452531582809343,
1990-01-26 00:00:00-06:00,26.280000686645508,26.280000686645508,26.280000686645508,26.280000686645508,0,0.0,0.0,^VIX,Volatility Index,0.02536096555453282,
1990-01-29 00:00:00-06:00,26.440000534057617,26.440000534057617,26.440000534057617,26.440000534057617,0,0.0,0.0,^VIX,Volatility Index,0.006088274095571666,
1990-01-30 00:00:00-06:00,27.25,27.25,27.25,27.25,0,0.0,0.0,^VIX,Volatility Index,0.030635380090065167,0.08201798026596317
1990-01-31 00:00:00-06:00,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562,0,0.0,0.0,^VIX,Volatility Index,-0.06935777576691515,0.08439535022276708
1990-02-01 00:00:00-06:00,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,0,0.0,0.0,^VIX,Volatility Index,-0.019321757071179002,0.08436736745812738
1990-02-02 00:00:00-06:00,24.31999969482422,24.31999969482422,24.31999969482422,24.31999969482422,0,0.0,0.0,^VIX,Volatility Index,-0.022115043258926326,0.08446786869361023
1990-02-05 00:00:00-06:00,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0,0.0,0.0,^VIX,Volatility Index,0.00904610293847763,0.08446339057121029
1990-02-06 00:00:00-06:00,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0,0.0,0.0,^VIX,Volatility Index,0.006112453664798512,0.08217831150001803
1990-02-07 00:00:00-06:00,24.290000915527344,24.290000915527344,24.290000915527344,24.290000915527344,0,0.0,0.0,^VIX,Volatility Index,-0.016200875248200575,0.08235730566996909
1990-02-08 00:00:00-06:00,23.770000457763672,23.770000457763672,23.770000457763672,23.770000457763672,0,0.0,0.0,^VIX,Volatility Index,-0.021408004864720387,0.07828260508456521
1990-02-09 00:00:00-06:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0,0.0,0.0,^VIX,Volatility Index,-0.0033655835997228323,0.05918911951923731
1990-02-12 00:00:00-06:00,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0,0.0,0.0,^VIX,Volatility Index,0.02912615496639681,0.0573735508442156
1990-02-13 00:00:00-06:00,23.760000228881836,23.760000228881836,23.760000228881836,23.760000228881836,0,0.0,0.0,^VIX,Volatility Index,-0.02543063795024636,0.054566406701495825
1990-02-14 00:00:00-06:00,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,0,0.0,0.0,^VIX,Volatility Index,-0.07196973801972739,0.056922918288124236
1990-02-15 00:00:00-06:00,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,0,0.0,0.0,^VIX,Volatility Index,-0.10612245957156019,0.06131149747752623
1990-02-16 00:00:00-06:00,20.780000686645508,20.780000686645508,20.780000686645508,20.780000686645508,0,0.0,0.0,^VIX,Volatility Index,0.05428724768515014,0.060736982342245005
1990-02-20 00:00:00-06:00,22.780000686645508,22.780000686645508,22.780000686645508,22.780000686645508,0,0.0,0.0,^VIX,Volatility Index,0.09624638758002169,0.04795212182383761
1990-02-21 00:00:00-06:00,23.889999389648438,23.889999389648438,23.889999389648438,23.889999389648438,0,0.0,0.0,^VIX,Volatility Index,0.0487268950634252,0.04672415622893483
1990-02-22 00:00:00-06:00,22.540000915527344,22.540000915527344,22.540000915527344,22.540000915527344,0,0.0,0.0,^VIX,Volatility Index,-0.05650893715409844,0.0478370651090886
1990-02-23 00:00:00-06:00,23.690000534057617,23.690000534057617,23.690000534057617,23.690000534057617,0,0.0,0.0,^VIX,Volatility Index,0.05102038916680174,0.049369010273774515
1990-02-26 00:00:00-06:00,23.559999465942383,23.559999465942383,23.559999465942383,23.559999465942383,0,0.0,0.0,^VIX,Volatility Index,-0.005487592451859147,0.048924165927949896
1990-02-27 00:00:00-06:00,22.690000534057617,22.690000534057617,22.690000534057617,22.690000534057617,0,0.0,0.0,^VIX,Volatility Index,-0.036926950407720094,0.04938676372163638
1990-02-28 00:00:00-06:00,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0,0.0,0.0,^VIX,Volatility Index,-0.030850627874104863,0.04886767673264311
1990-03-01 00:00:00-06:00,21.899999618530273,21.899999618530273,21.899999618530273,21.899999618530273,0,0.0,0.0,^VIX,Volatility Index,-0.004092776422221611,0.046797166493277385
1990-03-02 00:00:00-06:00,21.34000015258789,21.34000015258789,21.34000015258789,21.34000015258789,0,0.0,0.0,^VIX,Volatility Index,-0.025570752314924672,0.04690967923480232
1990-03-05 00:00:00-06:00,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,0.0,0.0,^VIX,Volatility Index,0.03233367053064162,0.04753608904152113
1990-03-06 00:00:00-06:00,20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,0,0.0,0.0,^VIX,Volatility Index,-0.06718118036565157,0.04946431081037062
1990-03-07 00:00:00-06:00,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,0.0,0.0,^VIX,Volatility Index,-0.0705595576361796,0.05127834488984043
1990-03-08 00:00:00-06:00,19.739999771118164,19.739999771118164,19.739999771118164,19.739999771118164,0,0.0,0.0,^VIX,Volatility Index,0.03350782077833614,0.052234108113709744
1990-03-09 00:00:00-06:00,20.299999237060547,20.299999237060547,20.299999237060547,20.299999237060547,0,0.0,0.0,^VIX,Volatility Index,0.02836876760058149,0.052795207580472917
1990-03-12 00:00:00-06:00,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,0,0.0,0.0,^VIX,Volatility Index,-0.011330027136968068,0.05280017939242589
1990-03-13 00:00:00-06:00,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0,0.0,0.0,^VIX,Volatility Index,0.04882907609057208,0.05368454215940597
1990-03-14 00:00:00-06:00,19.649999618530273,19.649999618530273,19.649999618530273,19.649999618530273,0,0.0,0.0,^VIX,Volatility Index,-0.06650829782765211,0.05523309551308966
1990-03-15 00:00:00-06:00,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,0,0.0,0.0,^VIX,Volatility Index,-0.04274810019821862,0.05381996900864721
1990-03-16 00:00:00-06:00,17.6200008392334,17.6200008392334,17.6200008392334,17.6200008392334,0,0.0,0.0,^VIX,Volatility Index,-0.06326414994660745,0.050389699677210846
1990-03-19 00:00:00-06:00,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,0,0.0,0.0,^VIX,Volatility Index,0.03802497414200445,0.04951674404654534
1990-03-20 00:00:00-06:00,19.059999465942383,19.059999465942383,19.059999465942383,19.059999465942383,0,0.0,0.0,^VIX,Volatility Index,0.042099426564891296,0.04494773549979817
1990-03-21 00:00:00-06:00,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,0,0.0,0.0,^VIX,Volatility Index,0.054564582616368096,0.045351993721325076
1990-03-22 00:00:00-06:00,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0,0.0,0.0,^VIX,Volatility Index,0.13134325072363007,0.05342641192428853
1990-03-23 00:00:00-06:00,20.459999084472656,20.459999084472656,20.459999084472656,20.459999084472656,0,0.0,0.0,^VIX,Volatility Index,-0.10026388344740944,0.056697171366930865
1990-03-26 00:00:00-06:00,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,0,0.0,0.0,^VIX,Volatility Index,-0.04252194383258889,0.0572886079236806
1990-03-27 00:00:00-06:00,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,0,0.0,0.0,^VIX,Volatility Index,0.0724859655555623,0.059524877388543625
1990-03-28 00:00:00-06:00,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0,0.0,0.0,^VIX,Volatility Index,-0.05901950297999392,0.060563498393596926
1990-03-29 00:00:00-06:00,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,0,0.0,0.0,^VIX,Volatility Index,-0.06626208108035625,0.0621657139970218
1990-03-30 00:00:00-06:00,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0,0.0,0.0,^VIX,Volatility Index,0.06879742799293598,0.0642045812368618
1990-04-02 00:00:00-05:00,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0,0.0,0.0,^VIX,Volatility Index,0.15762801229133006,0.07320877898403495
1990-04-03 00:00:00-05:00,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617,0,0.0,0.0,^VIX,Volatility Index,-0.10507879170300005,0.07560746790848126
1990-04-04 00:00:00-05:00,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0,0.0,0.0,^VIX,Volatility Index,0.07778865513915201,0.07534898048993177
1990-04-05 00:00:00-05:00,21.209999084472656,21.209999084472656,21.209999084472656,21.209999084472656,0,0.0,0.0,^VIX,Volatility Index,-0.03722204160755804,0.07583704995975316
1990-04-06 00:00:00-05:00,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0,0.0,0.0,^VIX,Volatility Index,0.02593121962045819,0.0758016426763906
1990-04-09 00:00:00-05:00,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,0,0.0,0.0,^VIX,Volatility Index,0.024816130629538025,0.07579350336253295
1990-04-10 00:00:00-05:00,21.690000534057617,21.690000534057617,21.690000534057617,21.690000534057617,0,0.0,0.0,^VIX,Volatility Index,-0.027354202864239063,0.07554599168037766
1990-04-11 00:00:00-05:00,17.729999542236328,17.729999542236328,17.729999542236328,17.729999542236328,0,0.0,0.0,^VIX,Volatility Index,-0.18257265533964828,0.08511252464948642
1990-04-12 00:00:00-05:00,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,0.0,0.0,^VIX,Volatility Index,0.11675125483749027,0.08846460732543787
1990-04-16 00:00:00-05:00,20.75,20.75,20.75,20.75,0,0.0,0.0,^VIX,Volatility Index,0.047979838360866944,0.08734853154079407
1990-04-17 00:00:00-05:00,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0,0.0,0.0,^VIX,Volatility Index,-0.01783136574618782,0.08736207937920301
1990-04-18 00:00:00-05:00,22.670000076293945,22.670000076293945,22.670000076293945,22.670000076293945,0,0.0,0.0,^VIX,Volatility Index,0.1123651133379735,0.09012796950429795
1990-04-19 00:00:00-05:00,22.459999084472656,22.459999084472656,22.459999084472656,22.459999084472656,0,0.0,0.0,^VIX,Volatility Index,-0.009263387345149865,0.08969343171818385
1990-04-20 00:00:00-05:00,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,0,0.0,0.0,^VIX,Volatility Index,0.038735568775461804,0.08535360965844496
1990-04-23 00:00:00-05:00,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,0,0.0,0.0,^VIX,Volatility Index,0.03557650777626775,0.08188797917109607
1990-04-24 00:00:00-05:00,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,0,0.0,0.0,^VIX,Volatility Index,-0.10182115480171072,0.08496591654885645
1990-04-25 00:00:00-05:00,20.860000610351562,20.860000610351562,20.860000610351562,20.860000610351562,0,0.0,0.0,^VIX,Volatility Index,-0.03870968309008049,0.08420160191103414
1990-04-26 00:00:00-05:00,20.25,20.25,20.25,20.25,0,0.0,0.0,^VIX,Volatility Index,-0.029242597914827306,0.08330459065270795
1990-04-27 00:00:00-05:00,22.190000534057617,22.190000534057617,22.190000534057617,22.190000534057617,0,0.0,0.0,^VIX,Volatility Index,0.0958024955090182,0.08393376828352755
1990-04-30 00:00:00-05:00,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672,0,0.0,0.0,^VIX,Volatility Index,-0.12032447102450405,0.08783819969165606
1990-05-01 00:00:00-05:00,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,0,0.0,0.0,^VIX,Volatility Index,-0.05584017044192058,0.0807705529366768
1990-05-02 00:00:00-05:00,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,0,0.0,0.0,^VIX,Volatility Index,0.04829079625128907,0.07825773385725988
