Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Name,Daily_Return,Volatility_20d
1999-03-10 00:00:00-05:00,43.237076421992136,43.263504952812426,42.523506089844346,43.18421936035156,5232000,0.0,0.0,0.0,QQQ,NASDAQ ETF,,
1999-03-11 00:00:00-05:00,43.5013707308473,43.752441825587916,42.54994342446182,43.39565658569336,9688600,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.004896168750382124,
1999-03-12 00:00:00-05:00,43.23708649253131,43.26351502950718,41.99494525466519,42.33851623535156,8743600,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.02436051055603372,
1999-03-15 00:00:00-05:00,42.655651990649766,43.607079172597345,42.206366932507855,43.554222106933594,6369000,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.02871394606329991,
1999-03-16 00:00:00-05:00,43.73921371395694,44.10921310489071,43.2635002113278,43.92421340942383,4905800,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.008494958343690184,
1999-03-17 00:00:00-05:00,43.924224784157495,43.977081853693186,43.47493969310414,43.60708236694336,3965000,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.007219959513547702,
1999-03-18 00:00:00-05:00,43.55421551172572,44.47921402077329,43.54100124731075,44.45278549194336,4848400,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.019393710358413863,
1999-03-19 00:00:00-05:00,45.034222847808785,45.034222847808785,43.289939568492244,43.316368103027344,7160400,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.02556459345212414,
1999-03-22 00:00:00-05:00,43.50134703817008,43.60706112574765,42.708491381338305,42.787776947021484,5024800,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.012203034999347384,
1999-03-23 00:00:00-05:00,42.54994569453631,42.708516920727135,41.20209027191436,41.281375885009766,10962400,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.03520634091079089,
1999-03-24 00:00:00-05:00,41.65135539618808,42.708496396091334,41.01707079624613,42.68206787109375,8447000,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.03393036099343316,
1999-03-25 00:00:00-05:00,43.34280462960046,44.24137496948242,43.05869783096131,44.24137496948242,8133800,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.036533072931190125,
1999-03-26 00:00:00-05:00,43.87135436569435,44.37349637349447,43.58064057170481,43.76564025878906,8256200,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.010753162871215416,
1999-03-29 00:00:00-05:00,44.29421532904352,45.377785035780256,44.02993003471748,45.351356506347656,5113800,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.036231990168135386,
1999-03-30 00:00:00-05:00,45.29849931331867,45.66849872427927,44.8492143142951,45.03421401977539,4940600,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.006993009934066152,
1999-03-31 00:00:00-05:00,45.774208945841785,45.827066000051765,44.241354373752394,44.373497009277344,8256600,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.014671445363916291,
1999-04-01 00:00:00-05:00,45.668514861526404,45.72137193891243,44.558516236419855,45.29851531982422,8715800,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.020846189119452907,
1999-04-05 00:00:00-04:00,46.031891793281105,47.003140263729264,45.74778509784389,46.937068939208984,5697200,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.03617234710268047,
1999-04-06 00:00:00-04:00,46.88421461079086,47.54492789448296,46.48778664057561,47.029571533203125,7522400,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.001970779089634833,
1999-04-07 00:00:00-04:00,47.46564423421917,47.571358363916765,45.5363613672381,46.540645599365234,11923600,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.010396138384818343,
1999-04-08 00:00:00-04:00,46.46135570687308,47.13528322139257,45.509928627551446,46.910640716552734,7952400,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.007949935210880499,0.022589891800809933
1999-04-09 00:00:00-04:00,46.83136312691923,47.3070767478473,46.69922045443921,47.20136260986328,4946800,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.006197354989610382,0.02259330502941162
1999-04-12 00:00:00-04:00,46.091356589264635,47.20135485574922,46.038499528955846,46.884212493896484,10934000,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.006719088145572427,0.021737326626841257
1999-04-13 00:00:00-04:00,47.1749299621582,47.280644090924945,45.879931884765625,46.24993133544922,9962200,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.013528672546858633,0.021395757497111857
1999-04-14 00:00:00-04:00,46.83137051734698,46.88422759468033,44.40655209467961,44.66423034667969,21253800,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.03428547768576118,0.022924816335012598
1999-04-15 00:00:00-04:00,44.822786828891196,45.34475029579603,43.237075030699295,45.272071838378906,17650600,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.013609133908302207,0.023000706537719434
1999-04-16 00:00:00-04:00,45.166357828347856,45.166357828347856,43.71278867647007,43.950645446777344,17274000,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.029188555724134924,0.023637619086053444
1999-04-19 00:00:00-04:00,44.24136042549783,44.61135985557966,41.44654330184407,41.88922119140625,19460600,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.046903162272495025,0.025263502015463117
1999-04-20 00:00:00-04:00,41.70422553427788,43.184223398612204,41.30779753490262,42.84065246582031,17413600,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.02271303326616292,0.025678530435264343
1999-04-21 00:00:00-04:00,43.23708958432368,44.981373149461426,42.65566172927776,44.9549446105957,10940400,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.049352473015256804,0.02646101965323357
1999-04-22 00:00:00-04:00,45.37778693659345,46.302785505481495,45.080465968022295,46.1706428527832,13630600,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.027042592371495644,0.026101623539263097
1999-04-23 00:00:00-04:00,45.93278287036271,47.12206666159764,45.45706935386873,46.77849578857422,7064400,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.013165355694292113,0.025084075042427253
1999-04-26 00:00:00-04:00,47.095640876387655,48.205639146201506,46.94367682754409,47.85546112060547,5421000,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.023022658464668,0.02523948544177106
1999-04-27 00:00:00-04:00,48.20565568257501,48.44351253627193,46.52083630222186,47.12208557128906,16482800,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.01532480373489975,0.024479433708212112
1999-04-28 00:00:00-04:00,46.725642063614934,46.88421324708874,45.30510854499542,45.50992965698242,7676800,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.03421232092683324,0.02574162888405949
1999-04-29 00:00:00-04:00,45.298524878901674,45.562810321602385,44.188526019558694,45.13995361328125,19148200,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.008129567469995158,0.025575171056289862
1999-04-30 00:00:00-04:00,45.77419667579602,46.012053355982026,43.818486194266626,45.430625915527344,15295200,0.0,0.0,0.0,QQQ,NASDAQ ETF,0.006439357575249494,0.025191757017092267
1999-05-03 00:00:00-04:00,45.298505116066735,45.48350484524554,44.43297066883734,45.19279098510742,11109800,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.005235123347456128,0.023762149173526814
1999-05-04 00:00:00-04:00,45.27208122212619,45.9856516792175,44.214939804213145,44.479225158691406,15428400,0.0,0.0,0.0,QQQ,NASDAQ ETF,-0.01578937283716686,0.023951875253084867
