Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol,Name,Daily_Return,Volatility_20d
2000-05-26 00:00:00-04:00,32.701344183024204,32.83600997924805,32.544234087429714,32.83600997924805,74800,0.0,0.0,0.0,IWM,Russell 2000 ETF,,
2000-05-30 00:00:00-04:00,33.3073347641122,34.047996520996094,33.3073347641122,34.047996520996094,57600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.03691028667959384,
2000-05-31 00:00:00-04:00,34.16020272290961,34.60908843543142,34.16020272290961,34.171424865722656,36000,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.003625127976339293,
2000-06-01 00:00:00-04:00,34.872826298766974,34.945770263671875,34.872826298766974,34.945770263671875,7000,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.022660611929178343,
2000-06-02 00:00:00-04:00,36.52808311658028,36.76374816894531,36.52808311658028,36.76374816894531,29400,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.052022831133967884,
2000-06-05 00:00:00-04:00,36.67397030662088,37.03307895099415,36.58419314552756,36.62908172607422,48400,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.0036630226671188204,
2000-06-06 00:00:00-04:00,37.20701768618186,37.63907022152132,36.875964444817846,36.98818588256836,151800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.009803799046333106,
2000-06-07 00:00:00-04:00,36.76374576915394,37.033077239990234,36.427081430608574,37.033077239990234,131000,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.0012136674549110271,
2000-06-08 00:00:00-04:00,37.43706881406096,37.43706881406096,36.943294525146484,36.943294525146484,91400,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.0024243925035426495,
2000-06-09 00:00:00-04:00,37.30243939300082,37.594215393066406,37.27999508530346,37.594215393066406,41600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.017619459127470538,
2000-06-12 00:00:00-04:00,37.706405857932914,37.706405857932914,36.449525662668485,36.47758102416992,85200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.02970229215376652,
2000-06-13 00:00:00-04:00,36.38779845011771,36.943294525146484,36.04552309075653,36.943294525146484,168200,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.01276711579827583,
2000-06-14 00:00:00-04:00,37.2463004190261,37.2463004190261,36.76374816894531,36.76374816894531,43200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.00486005264308409,
2000-06-15 00:00:00-04:00,36.53931180442252,36.80864334106445,36.18581416257998,36.80864334106445,26800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.001221180493153895,
2000-06-16 00:00:00-04:00,36.965729269639326,36.9881735497059,36.60662078857422,36.60662078857422,30200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.005488454182304925,
2000-06-19 00:00:00-04:00,36.808641880893255,37.526859283447266,36.640309677169654,37.526859283447266,59200,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.025138580809957567,
2000-06-20 00:00:00-04:00,37.58296619762074,37.82985340465199,37.43707830255682,37.77374267578125,47000,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.006578845047202853,
2000-06-21 00:00:00-04:00,37.45845449527715,38.04233927757764,37.45845449527715,37.97496795654297,66800,0.03,0.0,0.0,IWM,Russell 2000 ETF,0.005327120547436115,
2000-06-22 00:00:00-04:00,38.087232933974846,38.087232933974846,36.82963562011719,36.82963562011719,139600,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.030160192307112754,
2000-06-23 00:00:00-04:00,37.1889604600095,37.1889604600095,36.29067639092714,36.582618713378906,235800,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.006707014679323997,
2000-06-26 00:00:00-04:00,36.728601643069,37.03177261352539,36.56017332614878,37.03177261352539,93600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.01227779519190686,0.019414255096486012
2000-06-27 00:00:00-04:00,37.087899491879504,37.41352743171132,36.447872161865234,36.447872161865234,112800,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.015767553385950928,0.018585371700896913
2000-06-28 00:00:00-04:00,36.60508027443519,37.50336445294894,36.60508027443519,37.368621826171875,170600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.02526209651464928,0.019207812202572287
2000-06-29 00:00:00-04:00,37.18895293854095,37.25632423009628,36.67243970328344,36.784725189208984,212200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.015625319009060834,0.019226813321455396
2000-06-30 00:00:00-04:00,36.80720442514571,37.13844680786133,36.50403343079582,37.13844680786133,1171800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.009615991877957919,0.015479097110488763
2000-07-03 00:00:00-04:00,37.054207585152234,37.66054916381836,37.00929339413993,37.66054916381836,15800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.014058271167293857,0.015726174382082615
2000-07-05 00:00:00-04:00,37.447206234903184,37.45843478249986,37.10473553320467,37.233863830566406,138800,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.011329769287110714,0.015848910512481062
2000-07-06 00:00:00-04:00,37.2451061106652,37.671791076660156,36.89702100682721,37.671791076660156,154600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.011761531064478081,0.01604985668021744
2000-07-07 00:00:00-04:00,37.677403658487215,38.05356012475434,37.677403658487215,37.907588958740234,71800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.006259269212877117,0.01607040883255868
2000-07-10 00:00:00-04:00,37.88512071516319,38.28934844063618,37.88512071516319,38.154605865478516,44800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.006516291685212172,0.015667798261760853
2000-07-11 00:00:00-04:00,38.08726883608942,38.300611438650066,37.97498325579435,38.10972595214844,253200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.001176264629447643,0.013942901311891891
2000-07-12 00:00:00-04:00,38.311813905430554,38.87324142456055,38.26689970390016,38.87324142456055,45200,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.020034661843824297,0.014320104589980563
2000-07-13 00:00:00-04:00,38.90692909959068,38.99675750732422,38.805872140890436,38.99675750732422,102600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.003177406314401887,0.014210708280717738
2000-07-14 00:00:00-04:00,39.19888486521977,39.19888486521977,38.71605700810019,39.03045654296875,54800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.0008641496831678364,0.014213348882904434
2000-07-17 00:00:00-04:00,39.064108042541996,39.23253621748828,38.963051137574226,39.165164947509766,46600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.00345136635521337,0.014071188026574498
2000-07-18 00:00:00-04:00,38.90692284115554,38.90692284115554,38.4914665222168,38.4914665222168,235400,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.017201470393291562,0.013823668625088905
2000-07-19 00:00:00-04:00,38.36795947670654,38.36795947670654,37.8177604675293,37.8177604675293,35400,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.017502738023729147,0.014382727821236969
2000-07-20 00:00:00-04:00,38.17707846097857,38.446563720703125,38.17707846097857,38.446563720703125,150400,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.01662719434995963,0.014812071610490038
2000-07-21 00:00:00-04:00,38.221987915039065,38.221987915039065,37.391075134277344,37.391075134277344,150600,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.02745339204027253,0.01452462443033074
2000-07-24 00:00:00-04:00,37.59318367875097,37.59318367875097,36.76788529153824,36.84648513793945,37000,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.014564705464664485,0.014842788547704738
2000-07-25 00:00:00-04:00,37.13843229913363,37.13843229913363,36.69490453622637,36.91947555541992,36800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.0019809329765707595,0.014587842958975052
2000-07-26 00:00:00-04:00,36.64999406385683,36.852108001708984,36.26822329235832,36.852108001708984,15800,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.0018247158903926808,0.014122961665475975
2000-07-27 00:00:00-04:00,36.779133297745744,36.779133297745744,35.841548919677734,35.841548919677734,275000,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.027422015641123898,0.014203113494575884
2000-07-28 00:00:00-04:00,36.049284663127395,36.049284663127395,35.12292864857888,35.2127571105957,171600,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.01754365612075459,0.014306162590583175
2000-07-31 00:00:00-04:00,35.39238441049756,36.11101150512695,34.98815666976853,36.11101150512695,166400,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.025509345709852527,0.015390563073181688
2000-08-01 00:00:00-04:00,35.841543220914026,35.97628586460167,35.67311491630447,35.87522888183594,263400,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.006529382962799035,0.014993424863996522
2000-08-02 00:00:00-04:00,35.6618807220459,36.13347990036011,35.57205230712891,35.931365966796875,388600,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.0015647868100252538,0.014862193734708855
2000-08-03 00:00:00-04:00,35.23519198934759,35.97627633329181,35.23519198934759,35.908905029296875,1084200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.0006251066970500707,0.014527174423876466
2000-08-04 00:00:00-04:00,36.33559396835166,36.346822520257824,35.87522334019887,36.088565826416016,570400,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.005003237970429897,0.014490926894576874
2000-08-07 00:00:00-04:00,36.223311825564785,36.75666809082031,36.223311825564785,36.75666809082031,88200,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.01851285162225147,0.01511245688656901
2000-08-08 00:00:00-04:00,36.64999001856008,36.76227552719538,36.582618713378906,36.582618713378906,49600,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.004735178308636567,0.01512621932701552
2000-08-09 00:00:00-04:00,36.852096909071754,36.852096909071754,36.31874084472656,36.31874084472656,23000,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.0072132033717925426,0.014244819966595086
2000-08-10 00:00:00-04:00,36.32435392384505,36.35803956890581,35.99872602159111,36.11101150512695,43000,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.005719618433020934,0.014170745043484388
2000-08-11 00:00:00-04:00,35.751706093039665,36.73981857299805,35.751706093039665,36.73981857299805,176000,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.017413166833662785,0.01491729893004201
2000-08-14 00:00:00-04:00,36.627533415917256,37.12158966064453,36.605076313884204,37.12158966064453,56800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.010391207754277376,0.015152014963162484
2000-08-15 00:00:00-04:00,37.04298929878362,37.099132053101265,36.582618713378906,36.582618713378906,189200,0.0,0.0,0.0,IWM,Russell 2000 ETF,-0.014519069689438169,0.015027010858019977
2000-08-16 00:00:00-04:00,36.73981478160376,37.03175707510061,36.60507218460521,36.762271881103516,219400,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.00491088866907452,0.014675624137309669
2000-08-17 00:00:00-04:00,36.89701861965743,37.25633225198519,36.80719021157549,37.0991325378418,358800,0.0,0.0,0.0,IWM,Russell 2000 ETF,0.009163216512509287,0.01428513676329849
